"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Morocco","MAR",169727702,0.458146595564639,2,28,1,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,3,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,2,2,2,1,,3,2,2,1,3,3,,1,0,2,4,4,2,2,5,1,1,0,0
"Morocco","MAR",151642532,1.84008843265606,1,50,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",126339727,1.52614435632717,1,17,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",162981118,0.408349543953549,2,32,1,3,1,,1,1,0,2,2,1,1,2,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,1,1,1,3,2,,2,1,,2,2,2,2,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,1,0,4,4,4,4,2,5,1,1,1,1
"Morocco","MAR",130847714,0.526756343930262,1,22,2,2,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,1,2,2,1,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,5,1,,0,0,1,4,4,4,4,2,1,1,1,1
"Morocco","MAR",146012093,0.390143934666248,2,25,2,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,2,2,2,2,2,1,,3,3,3,2,,,,1,1,,,2,,,,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,3,4,3,3,,3,,1,1,1,4,4,4,4,1,1,1,1,1
"Morocco","MAR",121060071,0.399330345565016,2,39,3,4,1,,1,1,1,1,2,1,1,2,1,1,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,2,,,,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,2,2,2,2,2,,1,1,1,4,4,4,4,5,1,1,1,0
"Morocco","MAR",130491876,2.56601156415743,2,67,2,4,2,,1,1,0,1,2,1,1,1,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,4,4,4,4,2,2,1,1,1,1
"Morocco","MAR",183463472,0.708955390435136,2,38,1,4,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,3,3,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,1,2,,,,,,1,1,3,2,1,1,,1,1,4,1,4,4,2,2,1,1,1,0
"Morocco","MAR",157018280,0.322564311318304,1,32,1,3,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,1,,2,1,2,1,,1,1,1,2,,,,1,2,1,2,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,4,2,,1,1,4,4,4,4,1,3,1,1,1,0
"Morocco","MAR",118657542,1.25643820106805,2,21,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",179820159,4.38809938109656,1,59,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,5,3,3,4,,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Morocco","MAR",166202509,0.62468007394024,2,20,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",116415125,0.644167169709817,2,21,1,4,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,2,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,2,6,2,,1,0,4,4,4,4,4,2,1,1,0,0
"Morocco","MAR",142145448,0.46940598929637,2,26,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",204846192,0.571586899159816,1,19,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,8,,,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,2,4,4,4,4,5,1,1,0,0
"Morocco","MAR",166113897,2.12069843812153,2,71,3,5,2,,1,1,0,1,2,1,1,1,1,1,1,2,,2,1,2,1,1,2,,,,,,,,,,,,,,2,1,,1,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,1,3,4,,3,,1,0,4,4,1,4,2,1,1,1,1,1
"Morocco","MAR",165908718,0.323613020142094,2,37,1,2,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,1,,2,2,2,1,1,,,1,2,1,1,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,2,,,,,,3,2,1,1,2,1,,1,1,2,4,4,4,2,1,1,1,1,0
"Morocco","MAR",143838318,1.79004201832497,2,16,2,5,2,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,1,2,1,1,1,,2,2,1,2,2,,2,2,2,2,1,2,1,,2,3,3,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Morocco","MAR",143517411,0.317398262931472,2,28,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,2,4,4,4,4,5,1,1,0,0
"Morocco","MAR",181765607,0.891877889615397,2,35,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",161042276,1.62271948697556,1,24,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",207743620,0.344091403835074,2,40,2,4,1,,1,1,0,1,2,1,2,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,4,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",169775659,0.481869617387737,2,16,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",117542360,0.481869617387737,2,18,2,4,1,,1,1,0,2,2,1,1,1,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,2,1,,2,1,,2,2,2,3,,1,2,2,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,0,4,4,4,4,2,1,1,1,1,1
"Morocco","MAR",131397670,0.333920638823396,1,25,2,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,1,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,1,4,4,4,2,2,1,1,1,0
"Morocco","MAR",160617028,0.391661491130697,2,30,2,5,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,2,,2,1,2,,,,1,1,1,1,2,2,2,2,1,3,3,1,2,1,1,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,0,1,4,4,4,1,2,1,1,1,1
"Morocco","MAR",147262733,0.873250245212214,2,51,1,5,1,,1,1,0,2,2,1,1,1,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,1,1,2,2,1,2,1,,3,3,3,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,1,4,1,,1,1,4,4,4,4,4,2,1,1,1,1
"Morocco","MAR",116985663,0.304282530053073,2,34,2,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,1,2,1,2,1,2,1,1,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,1,1,2,2,1,,1,1,3,3,2,3,,1,0,1,4,4,2,2,2,1,1,1,0
"Morocco","MAR",198608516,0.408349543953549,2,30,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",146937807,0.510821114995783,1,23,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,2,2,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",175288589,4.38809938109656,1,46,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,1,1,3,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,5,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",149957155,1.29722365462192,2,50,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,2,1,3,1,,0,1,4,4,4,2,2,1,1,1,0,0
"Morocco","MAR",137341541,1.71607276364769,2,17,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,2,,,2,2,1,2,4,,2,2,,1,2,2,1,1,3,2,1,1,2,1,2,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,3,3,2,3,,1,,1,1,2,4,4,2,4,1,1,1,0,0
"Morocco","MAR",165713930,0.920807233357002,1,34,2,5,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1,2,2,2,2,2,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,5,3,1,,1,,1,0,4,4,4,4,4,5,1,1,1,0
"Morocco","MAR",192617395,1.52614435632717,1,16,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",200584408,0.499606267756424,1,25,1,1,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,1,2,2,1,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,6,1,,0,1,1,4,4,4,4,2,1,1,1,0
"Morocco","MAR",144936787,0.377692782058762,2,48,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,2,3,1,,0,0,4,3,4,4,2,5,1,2,0,0
"Morocco","MAR",121868676,0.511656403190421,1,24,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,1,0,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",204046571,0.60338933052907,1,53,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,1,2,1,3,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Morocco","MAR",186144664,0.314456197568688,2,30,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,6,2,2,5,1,,0,1,4,4,4,4,2,3,1,1,0,0
"Morocco","MAR",121899182,0.348148448770292,1,31,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,4,4,4,4,2,2,1,1,0,0
"Morocco","MAR",136931676,0.311090203434037,1,32,3,4,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",210486596,0.660776734813506,1,17,2,4,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,1,1,1,2,1,2,2,1,2,2,2,2,,,2,2,1,2,3,,2,2,2,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,2,3,,1,0,4,4,4,4,4,5,1,1,1,0
"Morocco","MAR",164139531,1.46377529528425,1,22,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,2,1,2,,,,,1,1,,2,2,1,2,1,,2,2,,2,2,2,2,,6,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,5,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",206015177,0.551336811124775,1,21,3,2,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,2,1,,2,1,,2,2,2,1,,1,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Morocco","MAR",126389614,0.741241339918226,2,19,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",201352566,0.304282530053073,1,25,3,5,1,,1,1,0,2,1,1,1,1,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,,2,1,1,1,2,,2,2,,2,1,2,1,,2,3,3,1,1,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,3,5,3,3,,2,,1,1,4,1,4,4,4,1,1,1,1,1
"Morocco","MAR",208443873,2.25946796283061,1,42,1,5,2,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,3,1,,0,0,4,1,4,4,2,5,1,1,1,0
"Morocco","MAR",131021577,1.77344955001276,2,24,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,3,,0,1,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",125493883,4.38809938109656,1,17,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",183920381,0.633772720194271,1,20,2,4,1,,1,1,0,2,1,2,,,1,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,4,1,,0,0,4,1,4,4,4,3,1,1,1,0
"Morocco","MAR",181743354,0.424565864644785,1,23,3,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,1,2,2,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,2,,1,0,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",186782330,1.00020381405404,2,23,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1,,,,,2,,,2,2,1,2,4,,2,2,,2,2,2,2,,3,2,2,1,1,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,0,2,4,4,4,4,1,1,1,0,0
"Morocco","MAR",170294939,1.97478009953272,2,40,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",149819111,0.408349543953549,2,26,2,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,2,2,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,1,4,4,4,1,5,1,1,1,1
"Morocco","MAR",205799004,1.49349582193201,2,27,1,3,1,,1,1,0,1,2,1,1,2,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,1,4,2,2,1,2,1,2,1,2,2,1,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,2,1,2,1,4,1,,1,1,1,4,4,4,2,2,1,2,1,0
"Morocco","MAR",147222570,0.500730338907656,2,24,3,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,2,1,,2,2,,2,1,2,1,,2,2,2,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,2,1,4,1,,1,1,4,4,4,2,1,1,1,1,1,1
"Morocco","MAR",190248157,1.83210019086582,2,43,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",150043887,1.82553372333141,2,23,3,4,2,,1,1,0,2,2,1,2,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,1,1,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,1,1
"Morocco","MAR",154727546,0.304282530053073,1,37,3,4,1,,1,1,0,1,2,1,1,2,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,2,2,1,1,2,1,1,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,2,2,2,,1,1,1,4,4,4,2,2,1,1,1,0
"Morocco","MAR",187969924,0.304282530057852,2,34,1,5,1,,1,1,0,2,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,3,3,3,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,1,3,3,1,,1,1,4,4,4,2,2,1,1,1,1,0
"Morocco","MAR",124845578,0.304282530053073,1,30,2,5,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,1,2,1,,1,3,5,1,1,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,1,1,4,4,4,2,1,1,1,1,1
"Morocco","MAR",156416965,1.99448640309559,2,67,2,5,2,,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,1,2,,1,2,2,,,,2,2,,1,2,2,1,2,3,3,3,1,2,2,1,1,2,2,1,1,1,1,2,,,2,,,,,,,2,1,2,2,2,2,2,,,,,,3,3,3,3,,3,,1,1,4,4,3,4,1,2,1,1,1,1
"Morocco","MAR",120757055,0.304282530053073,1,32,1,5,1,,1,1,0,2,2,1,2,,2,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,2,1,1,1,1,1,2,1,,0,1,4,4,4,1,4,5,1,1,0,0
"Morocco","MAR",166969681,4.38809938109656,2,54,1,4,2,,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,4,3,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,2,3,3,3,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,2,2,2,,,,,,3,3,3,3,,2,,1,0,4,3,3,4,2,6,1,2,0,0
"Morocco","MAR",182885183,1.21246959829288,1,35,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,3,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,1,1,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",179263691,0.779252709692865,1,54,1,2,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,2,1,,,2,,,,,,2,1,2,4,1,2,,0,1,2,1,4,4,4,5,1,1,1,0
"Morocco","MAR",119884780,0.935208648416068,1,42,1,5,2,,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,4,2,,2,2,2,2,,5,4,5,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,1,0,0
